Date,Ticker,Sector,Open,High,Low,Close,Adj Close,Volume,SMA20,SMA50,SMA200,EMA20,Daily_Return,Volatility_20D,RSI_14,MACD,MACD_Signal,BB_Mid,BB_Std,BB_Upper,BB_Lower,Cumulative_Return
2022-05-16,PHARMAB,Healthcare,128.74,130.77,126.9,128.92,128.92,6589202,125.82549999999999,123.26339999999999,,126.64771899415034,0.0038934745366765444,0.17295481451503553,70.80163838502047,2.360961532645831,2.142580453677926,125.82549999999999,3.8645044279551244,133.55450885591023,118.09649114408974,0.1719999999999986
2022-05-17,PHARMAB,Healthcare,131.56,133.41,129.9,131.75,131.75,9366688,126.26500000000001,123.53659999999999,,127.13365051851697,0.021951597890164543,0.18600795078975285,74.94979919678715,2.476064721515854,2.209277307245512,126.26500000000001,4.018240646693207,134.30148129338642,118.2285187066136,0.19772727272727142
2022-05-18,PHARMAB,Healthcare,131.58,134.14,129.36,131.92,131.92,10567984,126.75550000000001,123.8424,,127.58949332627726,0.001290322580645098,0.18214276986477643,72.20055710306406,2.5515892743739528,2.2777397006712,126.75550000000001,4.082582354859626,134.92066470971926,118.59033529028076,0.19927272727272594
2022-05-19,PHARMAB,Healthcare,132.02,133.97,130.0,131.95,131.95,7243209,127.282,124.11300000000001,,128.00477967615564,0.00022741055184960501,0.179212134210649,75.74344023323614,2.584076154540554,2.3390069914450713,127.282,4.037021570154837,135.35604314030968,119.20795685969033,0.19954545454545314
2022-05-20,PHARMAB,Healthcare,133.27,134.2,132.5,133.44,133.44,7143650,127.9135,124.3562,,128.52241970699797,0.011292156119742325,0.1773905011662515,76.51044607566348,2.698941075986866,2.4109938083534304,127.9135,3.9584131256963264,135.83032625139265,119.99667374860735,0.21309090909090767
2022-05-23,PHARMAB,Healthcare,134.66,136.68,132.37,134.39,134.39,10066972,128.51,124.571,,129.08123687776006,0.0071193045563548996,0.174676507461779,75.7998836532868,2.833961272835296,2.4955873012498038,128.51,3.9920961384901736,136.49419227698033,120.52580772301964,0.22172727272727122
2022-05-24,PHARMAB,Healthcare,131.66,134.19,130.0,132.52,132.52,11181913,129.0455,124.7808,,129.4087381274972,-0.01391472579805031,0.18366764554238463,68.09523809523816,2.758276683211278,2.548125177642099,129.0455,3.7574816244255382,136.56046324885108,121.53053675114893,0.20472727272727131
2022-05-25,PHARMAB,Healthcare,131.77,133.54,130.05,131.82,131.82,7610377,129.546,125.01639999999999,,129.6383821153546,-0.0052822215514640725,0.1862414218517942,58.963414634146346,2.611705831702892,2.560841308454258,129.546,3.391863949605362,136.32972789921072,122.76227210078926,0.19836363636363474
2022-05-26,PHARMAB,Healthcare,135.14,137.24,132.98,135.07,135.07,9676835,130.102,125.3016,,130.15567905674942,0.024654832347140054,0.19458962036330388,60.08303677342826,2.726367348820787,2.5939465165275637,130.102,3.3372437413941847,136.77648748278838,123.42751251721164,0.22790909090908928
2022-05-27,PHARMAB,Healthcare,135.52,137.27,133.95,135.69,135.69,8487481,130.73049999999998,125.55279999999999,,130.68275724182092,0.004590212482416645,0.19014545439462882,60.36513545347471,2.8345908468610332,2.642075382594258,130.73049999999998,3.130359782584439,136.99121956516885,124.4697804348311,0.23354545454545317
2022-05-30,PHARMAB,Healthcare,133.95,135.39,132.62,134.05,134.05,6835050,131.23049999999998,125.76299999999999,,131.00344702831418,-0.012086373351020585,0.1991330207957199,59.07780979827091,2.7562520963585655,2.664910725347119,131.23049999999998,2.7869422500770002,136.804384500154,125.65661549984598,0.2186363636363624
2022-05-31,PHARMAB,Healthcare,132.94,135.47,131.27,133.79,133.79,9776504,131.64399999999998,125.97399999999999,,131.2688330256176,-0.0019395747855279755,0.19789683140653214,62.38587948874008,2.6427245613909918,2.660473492555894,131.64399999999998,2.4931007959864977,136.63020159197296,126.65779840802698,0.21627272727272584
2022-06-01,PHARMAB,Healthcare,131.06,132.04,129.9,130.88,130.88,9608602,131.904,126.1286,,131.2318013088921,-0.021750504522012104,0.21693564532193035,51.9809825673534,2.2915252156313386,2.586683837170983,131.904,2.0743785372469135,136.05275707449383,127.75524292550617,0.18981818181818033
2022-06-02,PHARMAB,Healthcare,128.24,128.98,127.18,127.91,127.91,13226150,131.85549999999998,126.19059999999999,,130.9154392794738,-0.022692542787286052,0.21554496042296317,48.73699851411592,1.7533317086614488,2.4200134114690766,131.85549999999998,2.158438702298518,136.172377404597,127.53862259540294,0.16281818181818042
2022-06-03,PHARMAB,Healthcare,129.82,131.41,127.98,129.57,129.57,11396265,131.7505,126.2948,,130.78730220523818,0.01297787506840753,0.20581851847418084,51.52224824355972,1.4441107934154047,2.224832887858342,131.7505,2.218189102564971,136.18687820512994,127.31412179487005,0.17790909090908946
2022-06-06,PHARMAB,Healthcare,130.16,131.01,128.78,129.62,129.62,8934303,131.623,126.3836,,130.67613056664408,0.00038589179594050727,0.20517984877408635,44.26494345718903,1.1893751955056189,2.017741349387798,131.623,2.26558717845044,136.15417435690088,127.09182564309911,0.17836363636363495
2022-06-07,PHARMAB,Healthcare,130.64,131.19,129.98,130.53,130.53,8003396,131.6045,126.4936,,130.66221336982085,0.0070205215244560915,0.20430126285867153,46.40082858622479,1.048834482664546,1.8239599760431475,131.6045,2.2732991907198326,136.15109838143968,127.05790161856034,0.18663636363636216
2022-06-08,PHARMAB,Healthcare,132.77,133.17,132.11,132.51,132.51,10006885,131.74399999999997,126.66980000000001,,130.83819304888553,0.015168926683520878,0.2082438497650416,51.31702728127941,1.0847204257928809,1.6761120659930944,131.74399999999997,2.2368831699019553,136.2177663398039,127.27023366019606,0.20463636363636195
2022-06-09,PHARMAB,Healthcare,133.23,134.84,131.53,133.14,133.14,8383259,131.8945,126.8874,,131.05741275851548,0.004754358161648042,0.20852496139218468,49.264705882352914,1.150731117123712,1.571035876219218,131.8945,2.223795889441272,136.34209177888255,127.44690822111745,0.21036363636363453
2022-06-10,PHARMAB,Healthcare,134.81,135.95,133.31,134.44,134.44,8372116,132.19549999999998,127.1136,,131.37956392437115,0.009764158029142322,0.20338160876460332,50.12048192771086,1.2930388540111153,1.5154364717775977,132.19549999999998,2.134373999190921,136.46424799838184,127.92675200161814,0.22218181818181648
2022-06-13,PHARMAB,Healthcare,134.09,136.87,132.18,134.95,134.95,10330026,132.497,127.4314,,131.71960545538343,0.0037935138351681275,0.203371995082458,56.26611655492516,1.4304817948316213,1.4984455363884026,132.497,2.0723216068232455,136.64164321364652,128.3523567863535,0.22681818181818003
2022-06-14,PHARMAB,Healthcare,136.72,138.4,135.55,137.22,137.22,10003380,132.7705,127.779,,132.24345255487071,0.01682104483141922,0.19755093596258377,62.881679389312986,1.7029458448211017,1.5393455980749426,132.7705,2.3152639385746934,137.40102787714937,128.13997212285062,0.24745454545454382
2022-06-15,PHARMAB,Healthcare,141.27,142.73,138.94,140.38,140.38,12996641,133.1935,128.19379999999998,,133.0183618353592,0.02302871301559528,0.21096941981047423,62.721609966459035,2.1490878116809995,1.661294040796154,133.1935,2.860355655104015,138.91421131020803,127.47278868979197,0.2761818181818163
2022-06-16,PHARMAB,Healthcare,139.42,142.09,138.15,140.8,140.8,6453861,133.636,128.5872,,133.75947023199166,0.0029918791850691573,0.21068139737460792,62.360909530720875,2.507642483019339,1.830563729240791,133.636,3.3074674681140817,140.25093493622816,127.02106506377183,0.27999999999999825
2022-06-17,PHARMAB,Healthcare,141.07,142.95,139.27,141.15,141.15,6585356,134.0215,128.96800000000002,,134.4633302098972,0.002485795454545414,0.20857847999749668,68.3178534571723,2.78790449067165,2.022031881526963,134.0215,3.708433170349553,141.4383663406991,126.6046336593009,0.2831818181818164
2022-06-20,PHARMAB,Healthcare,142.45,143.64,140.61,141.79,141.79,11115532,134.3915,129.359,,135.16110828514508,0.004534183492738153,0.20808526934275431,70.2429149797571,3.026766126403004,2.2229787305021715,134.3915,4.096036948589704,142.5835738971794,126.1994261028206,0.28899999999999815
2022-06-21,PHARMAB,Healthcare,141.61,144.14,139.14,141.67,141.67,8629892,134.849,129.7792,,135.78100273417888,-0.0008463220255306991,0.1991710492742855,81.79139658220387,3.1698427227577213,2.4123515289532818,134.849,4.377338653132988,143.60367730626598,126.09432269373401,0.2879090909090891
2022-06-22,PHARMAB,Healthcare,140.79,143.42,138.39,141.02,141.02,8700991,135.309,130.2158,,136.2799548547333,-0.004588127338180148,0.19878374554615102,94.74402730375438,3.1939643555398334,2.568674094270592,135.309,4.5232451089666945,144.35549021793338,126.26250978206662,0.2819999999999985
2022-06-23,PHARMAB,Healthcare,143.04,145.29,140.72,142.96,142.96,9880069,135.7035,130.70940000000002,,136.91614963047297,0.01375691391292011,0.18676850354190974,94.84259879437386,3.331222451246134,2.7211837656657005,135.7035,4.834651541354092,145.37280308270817,126.03419691729181,0.2996363636363619
2022-06-24,PHARMAB,Healthcare,142.11,144.71,139.73,142.32,142.32,7170760,136.03500000000003,131.16299999999998,,137.4308020466184,-0.004476776720761189,0.1884512006973261,90.91494845360826,3.3497440652468526,2.846895825581931,136.03500000000003,5.055915243293756,146.14683048658753,125.92316951341252,0.29381818181818
2022-06-27,PHARMAB,Healthcare,141.58,142.96,140.19,141.57,141.57,9883343,136.411,131.5466,,137.82501137551188,-0.005269814502529502,0.1829479244196405,85.93750000000001,3.266252519916975,2.93076716444894,136.411,5.178659550196739,146.76831910039348,126.05368089960652,0.28699999999999815
2022-06-28,PHARMAB,Healthcare,142.85,144.83,141.28,143.25,143.25,7146899,136.884,131.9524,,138.34167695879646,0.011866920957830152,0.18476311603165588,85.65737051792831,3.297633759103917,3.0041404833799357,136.884,5.355663406742217,147.5953268134844,126.17267318651555,0.30227272727272547
2022-06-29,PHARMAB,Healthcare,145.73,147.79,143.04,145.09,145.09,10057982,137.59449999999998,132.412,,138.98437439129202,0.012844677137870963,0.1614249577272892,86.72403196066382,3.4314209549443433,3.0895965776928174,137.59449999999998,5.4588108161318205,148.51212163226361,126.67687836773634,0.3189999999999984
2022-06-30,PHARMAB,Healthcare,150.34,152.36,147.48,149.49,149.49,12163694,138.67350000000002,132.9734,,139.98491016354993,0.030326004548900665,0.1490834097789916,88.84873515746001,3.848132621714541,3.2413037864971623,138.67350000000002,5.575332206293043,149.8241644125861,127.52283558741394,0.35899999999999843
2022-07-01,PHARMAB,Healthcare,151.79,154.36,149.31,151.87,151.87,12488780,139.7885,133.59459999999999,,141.11682348130708,0.015920797377751095,0.150777875080025,89.83050847457629,4.320620307967971,3.4571670907913243,139.7885,5.880438826267642,151.54937765253527,128.02762234746473,0.3806363636363621
2022-07-04,PHARMAB,Healthcare,152.69,155.65,150.59,153.54,153.54,9558108,140.9845,134.2162,,142.299983149754,0.01099624679001776,0.1483423958280951,89.53488372093024,4.774784503089933,3.720690573251046,140.9845,6.130633585356177,153.24576717071236,128.72323282928764,0.3958181818181803
2022-07-05,PHARMAB,Healthcare,155.18,158.3,152.39,155.5,155.5,7531734,142.233,134.89,,143.55712761168218,0.012765403152273036,0.1489598775813277,88.8888888888889,5.232550929432364,4.02306264448731,142.233,6.425020253910526,155.08304050782107,129.38295949217894,0.413636363636362
2022-07-06,PHARMAB,Healthcare,155.17,156.56,153.89,155.29,155.29,8623735,143.372,135.5596,,144.6745440296172,-0.0013504823151125889,0.15116415537338138,87.67550702028078,5.514817492185728,4.321413614026993,143.372,6.6266563768498585,156.62531275369975,130.11868724630028,0.41172727272727094
2022-07-07,PHARMAB,Healthcare,156.78,159.21,154.04,156.46,156.46,6799892,144.538,136.2098,,145.79696840774892,0.0075342906819499955,0.1506923947374525,88.1795511221945,5.766452918933396,4.610421475008274,144.538,6.781358814310304,158.10071762862063,130.9752823713794,0.4223636363636347
2022-07-08,PHARMAB,Healthcare,157.11,159.87,154.99,157.75,157.75,7466999,145.70350000000002,136.9024,,146.9353523689157,0.008244918829093617,0.15057232809009927,88.55072463768114,6.000794601782047,4.888496100363029,145.70350000000002,6.955381313093446,159.6142626261869,131.79273737381314,0.4340909090909073
2022-07-11,PHARMAB,Healthcare,156.26,158.84,154.17,156.75,156.75,6373391,146.7935,137.5564,,147.87008071473323,-0.006339144215530945,0.15847665031428074,84.9397590361446,6.03623843191383,5.1180445666731895,146.7935,6.8893306335921185,160.57216126718424,133.01483873281575,0.42499999999999827
2022-07-12,PHARMAB,Healthcare,157.04,158.28,155.49,156.72,156.72,8176271,147.7685,138.18040000000002,,148.71293017047293,-0.0001913875598086312,0.15679075860620575,87.45229007633579,5.992825610143399,5.293000775367232,147.7685,6.842843572514158,161.4541871450283,134.08281285497168,0.42472727272727107
2022-07-13,PHARMAB,Healthcare,159.29,161.64,156.35,158.69,158.69,7206773,148.684,138.8406,,149.66312729709458,0.012570188871873444,0.14640622665036054,87.47022391615046,6.047669403797414,5.443934501053269,148.684,7.024738541679053,162.7334770833581,134.63452291664188,0.44263636363636194
2022-07-14,PHARMAB,Healthcare,158.34,161.35,155.72,158.73,158.73,7974834,149.5805,139.4376,,150.52663898308558,0.000252063772134381,0.14751850765576294,90.24031387935258,6.0249097617451355,5.560129553191643,149.5805,7.109232303657854,163.7989646073157,135.3620353926843,0.4429999999999983
2022-07-15,PHARMAB,Healthcare,159.18,161.04,158.18,160.03,160.03,11443492,150.52450000000002,140.0048,,151.43172098469648,0.008190008190008369,0.14707857902928737,94.07831900668573,6.042121896755532,5.656528021904421,150.52450000000002,7.183967878108053,164.89243575621612,136.15656424378392,0.45481818181818046
2022-07-18,PHARMAB,Healthcare,164.06,166.09,159.92,161.93,161.93,10770524,151.5315,140.6,,152.43155708139204,0.011872773854902263,0.1481881510815042,94.13988657844988,6.138318049293559,5.752886027382249,151.5315,7.305698766968739,166.14289753393746,136.92010246606253,0.4720909090909078
2022-07-19,PHARMAB,Healthcare,164.26,165.72,162.3,163.75,163.75,7050377,152.6355,141.257,,153.50950402602138,0.01123942444266035,0.14621765917490806,94.13434247871331,6.288918248013715,5.860092471508542,152.6355,7.404684488107895,167.4448689762158,137.82613102378423,0.4886363636363622
2022-07-20,PHARMAB,Healthcare,167.26,170.43,164.28,167.44,167.44,8987703,153.9565,142.01139999999998,,154.83621792830505,0.02253435114503821,0.14862560337708125,93.93049437102296,6.629600247033636,6.013994026613561,153.9565,7.578050905498114,169.11260181099624,138.80039818900377,0.5221818181818167
2022-07-21,PHARMAB,Healthcare,166.88,168.58,164.61,166.3,166.3,9859103,155.1235,142.7348,,155.9280066970379,-0.006808408982321934,0.15697268218039206,87.59770713913498,6.730025172225481,6.157200255735946,155.1235,7.592626114579514,170.30875222915904,139.93824777084097,0.5118181818181806
2022-07-22,PHARMAB,Healthcare,169.77,170.95,168.68,169.86,169.86,13157195,156.5005,143.56359999999998,,157.2548632020819,0.021407095610342708,0.15737012829489125,88.70967741935486,7.0159988296011875,6.328959970508994,156.5005,7.645513631157575,171.79152726231513,141.20947273768485,0.544181818181817
2022-07-25,PHARMAB,Healthcare,171.55,173.05,169.46,170.96,170.96,6388025,157.97,144.4044,,158.56011432569315,0.006475921346991598,0.14859117822665807,88.22947576656777,7.247847149999785,6.512737406407153,157.97,7.446625516229053,172.8632510324581,143.0767489675419,0.554181818181817
2022-07-26,PHARMAB,Healthcare,172.95,175.17,170.63,172.84,172.84,11187040,159.4495,145.2262,,159.9201034375319,0.01099672437997179,0.14844072714912526,90.08679762448612,7.496869655725192,6.709563856270761,159.4495,7.306278824625063,174.06205764925014,144.83694235074987,0.5712727272727258
2022-07-27,PHARMAB,Healthcare,174.52,175.24,173.73,174.45,174.45,9554996,160.9175,146.0768,,161.30390311014793,0.009314973385790237,0.1479055127764434,90.28213166144204,7.734971394903482,6.914645363997305,160.9175,7.218294648432279,175.35408929686454,146.48091070313544,0.5859090909090894
2022-07-28,PHARMAB,Healthcare,175.88,178.08,173.76,175.96,175.96,9389248,162.24099999999999,146.957,,162.6997218615624,0.008655775293780588,0.125320362197973,90.37694013303775,7.953826359844811,7.122481563166807,162.24099999999999,7.436141401787355,177.1132828035747,147.36871719642528,0.5996363636363624
2022-07-29,PHARMAB,Healthcare,173.63,177.6,170.68,174.64,174.64,11491530,163.3795,147.781,,163.83689120808026,-0.007501704932939446,0.1335269311717855,89.11237428946214,7.929352883831967,7.283855827299839,163.3795,7.50747590563514,178.3944518112703,148.3645481887297,0.5876363636363622
2022-08-01,PHARMAB,Healthcare,177.85,180.65,173.7,176.48,176.48,10756817,164.5265,148.62279999999998,,165.04099680731073,0.010535959688502183,0.13335607299924965,90.03241491085896,7.9665961389919175,7.420403889638256,164.5265,7.675582799748682,179.87766559949736,149.17533440050263,0.6043636363636351
2022-08-02,PHARMAB,Healthcare,172.74,174.09,172.05,173.4,173.4,12411382,165.42149999999998,149.4404,,165.83709234947162,-0.017452402538531198,0.1571105497384269,78.51880573865841,7.6592899014221985,7.468181091995045,165.42149999999998,7.6109950072253145,180.6434900144506,150.19950998554935,0.5763636363636353
2022-08-03,PHARMAB,Healthcare,177.15,181.31,173.98,178.12,178.12,10322910,166.56300000000002,150.3664,,167.00689307809336,0.027220299884659793,0.17254069151858994,81.81818181818184,7.707761767697491,7.516097227135535,166.56300000000002,7.722700032338608,182.00840006467723,151.1175999353228,0.6192727272727263
2022-08-04,PHARMAB,Healthcare,178.91,181.48,176.5,179.06,179.06,9019632,167.693,151.2462,,168.15480802303685,0.005277341118347101,0.1726231402036578,81.60079707738295,7.732886315147397,7.559455044737907,167.693,7.819436714132625,183.33187342826525,152.05412657173477,0.6278181818181807
2022-08-05,PHARMAB,Healthcare,181.09,182.77,180.1,181.79,181.79,10599421,168.895,152.16819999999998,,169.4533977351286,0.015246286161063383,0.1751574900297457,82.09437621202328,7.882224506851514,7.62400893716063,168.895,8.054728261613228,185.00445652322645,152.78554347677357,0.6526363636363626
2022-08-08,PHARMAB,Healthcare,183.4,184.03,182.82,183.44,183.44,8206526,170.2295,153.156,,170.7854550936878,0.009076406843060658,0.16777456770627852,81.99545011374717,8.041025374917666,7.707412224712037,170.2295,8.147109577862226,186.52371915572445,153.93528084427555,0.6676363636363625
2022-08-09,PHARMAB,Healthcare,184.12,185.14,182.59,183.61,183.61,8554215,171.574,154.1524,,172.0068403228604,0.0009267335368514651,0.16710092284576153,79.66972477064223,8.087367646195503,7.783403309008731,171.574,8.018104776724794,187.6102095534496,155.53779044655042,0.6691818181818172
2022-08-10,PHARMAB,Healthcare,183.18,186.03,179.61,182.45,182.45,7465396,172.762,155.1838,,173.00142695877844,-0.0063177386852569795,0.17357642287601524,79.61129446277953,7.938976347097594,7.814517916626504,172.762,7.764877468786878,188.29175493757376,157.23224506242624,0.6586363636363624
2022-08-11,PHARMAB,Healthcare,181.46,182.06,180.27,180.87,180.87,7198850,173.869,156.243,,173.7508148674662,-0.008659906823787256,0.1809370835966925,71.76749703440092,7.60620280681178,7.77285489466356,173.869,7.218057691797464,188.30511538359494,159.43288461640506,0.6442727272727262
2022-08-12,PHARMAB,Healthcare,182.52,183.93,181.33,182.74,182.74,8632006,175.00449999999998,157.30640000000002,,174.60692773723133,0.01033891745452542,0.18134605601110915,72.60168841135838,7.407976211923341,7.699879158115516,175.00449999999998,6.693658802023475,188.39181760404693,161.61718239595302,0.6612727272727263
2022-08-15,PHARMAB,Healthcare,184.55,187.2,181.86,184.51,184.51,10588134,176.1335,158.40419999999997,,175.5500774765426,0.009685892524898598,0.1806866833872307,72.48554913294794,7.309445675051506,7.621792461502714,176.1335,6.262736307129937,188.65897261425988,163.60802738574012,0.6773636363636351
2022-08-16,PHARMAB,Healthcare,186.2,188.4,183.71,185.9,185.9,11251395,177.241,159.5116,,176.53578438353856,0.007533467020757856,0.17990439252741888,72.25029148853477,7.259834050151312,7.549400779232434,177.241,5.9059193321537204,189.05283866430744,165.42916133569258,0.6899999999999991
2022-08-17,PHARMAB,Healthcare,184.41,188.45,181.69,185.71,185.71,8008435,178.1545,160.5756,,177.40951920415392,-0.0010220548682087216,0.17114549936966,69.97132322818516,7.123074696737746,7.464135562733496,178.1545,5.720197342014658,189.59489468402933,166.7141053159707,0.6882727272727263
2022-08-18,PHARMAB,Healthcare,187.2,189.86,184.12,186.77,186.77,9535125,179.178,161.6482,,178.30099356566308,0.00570782402670833,0.1651130242883462,75.1138716356108,7.019310819314171,7.375170614049631,179.178,5.303619022597219,189.78523804519443,168.57076195480556,0.6979090909090899
2022-08-19,PHARMAB,Healthcare,184.79,186.57,184.09,185.87,185.87,6616410,179.9785,162.67680000000001,,179.02185132131422,-0.0048187610429940575,0.15849717271449196,70.22834984920296,6.786227316269304,7.2573819544935665,179.9785,5.024051913703936,190.02660382740788,169.9303961725921,0.6897272727272719
2022-08-22,PHARMAB,Healthcare,185.87,188.92,181.35,184.37,184.37,11286206,180.649,163.6652,,179.53119881452238,-0.008070156561037267,0.16446424140344004,75.35829865926951,6.406617992615679,7.087229162117989,180.649,4.637044090231438,189.92308818046288,171.37491181953712,0.6760909090909082
2022-08-23,PHARMAB,Healthcare,183.52,184.99,182.34,183.81,183.81,8809778,181.1975,164.597,,179.93870368932977,-0.0030373705049628885,0.16390097112385948,66.28506010303374,5.991521024025388,6.86808753449947,181.1975,4.301381510020995,189.800263020042,172.594736979958,0.6709999999999989
2022-08-24,PHARMAB,Healthcare,183.23,185.43,181.16,183.36,183.36,9805894,181.643,165.4566,,180.2645414332031,-0.0024481801860616326,0.1633331468360185,62.66195524146056,5.562125723573985,6.606895172314372,181.643,4.017815719754768,189.67863143950953,173.60736856049047,0.66690909090909
2022-08-25,PHARMAB,Healthcare,186.29,189.23,183.93,186.86,186.86,12202663,182.18800000000002,166.37779999999998,,180.8926803443266,0.019088132635252997,0.1724540424506351,64.28169014084511,5.441521135202407,6.37382036489198,182.18800000000002,3.9449776198435695,190.07795523968716,174.29804476031288,0.6987272727272718
2022-08-26,PHARMAB,Healthcare,183.3,184.78,182.29,183.77,183.77,8660036,182.6445,167.2302,,181.16671078772407,-0.016536444396874628,0.18248670534833514,50.85982282438774,5.038522997473052,6.106760891408195,182.6445,3.5322327440174295,189.70896548803486,175.58003451196512,0.6706363636363628
2022-08-29,PHARMAB,Healthcare,185.45,188.72,180.53,183.78,183.78,8243627,183.00950000000003,168.07,,181.4155954746075,5.441584589438442e-05,0.18023038744618314,50.44666316342614,4.666162371075728,5.818641187341702,183.00950000000003,3.225559886122356,189.46061977224474,176.55838022775532,0.670727272727272
2022-08-30,PHARMAB,Healthcare,186.03,187.95,183.42,185.33,185.33,11633789,183.60600000000002,168.9432,,181.78839590559727,0.008433997170530061,0.1658534816978852,57.415036045314174,4.44489792166388,5.543892534206138,183.60600000000002,2.3351600869305496,188.2763201738611,178.93567982613894,0.6848181818181811
2022-08-31,PHARMAB,Healthcare,188.94,190.85,188.21,190.12,190.12,8405055,184.206,169.92520000000002,,182.5818820098261,0.025845788593319874,0.1632853086698593,70.43747238179408,4.602996738544448,5.355713375073799,184.206,2.3923395288017524,188.9906790576035,179.42132094239648,0.7283636363636354
2022-09-01,PHARMAB,Healthcare,189.9,193.14,185.54,188.76,188.76,9954107,184.69099999999997,170.8412,,183.17027419936647,-0.007153376814643453,0.16721868829123945,63.607594936708814,4.565917501188238,5.197754200296687,184.69099999999997,2.274522274888133,189.24004454977623,180.14195545022372,0.7159999999999989
2022-09-02,PHARMAB,Healthcare,187.1,189.31,184.02,186.21,186.21,12460623,184.91199999999998,171.71899999999997,,183.4597718946649,-0.013509218054672534,0.16972309551597767,53.71179039301313,4.281414765354356,5.014486313308222,184.91199999999998,2.1910141847805855,189.29402836956115,180.5299716304388,0.6928181818181809
2022-09-05,PHARMAB,Healthcare,187.8,190.54,185.26,188.01,188.01,8145634,185.1405,172.6478,,183.89312695231587,0.009666505558240557,0.1700962431039877,54.5259545259545,4.153312453628558,4.842251541372289,185.1405,2.266424206591871,189.67334841318373,180.60765158681627,0.709181818181817
2022-09-06,PHARMAB,Healthcare,188.72,190.77,186.44,188.49,188.49,10226719,185.3845,173.55259999999998,,184.33092438542866,0.0025530556885273725,0.17014871130799325,55.88983050847458,4.043906796822029,4.6825825924622375,185.3845,2.3539764229947466,190.0924528459895,180.6765471540105,0.7135454545454536
2022-09-07,PHARMAB,Healthcare,188.04,190.97,185.12,188.05,188.05,10553854,185.6645,174.4118,,184.6851220630069,-0.0023343413443683847,0.1683405317005308,52.78503046127067,3.877005991098116,4.521467272189414,185.6645,2.319352166812844,190.3032043336257,181.0257956663743,0.7095454545454536
2022-09-08,PHARMAB,Healthcare,190.68,191.34,188.52,189.18,189.18,10127132,186.07999999999998,175.2056,,185.11320567605387,0.006009040148896583,0.16453199770259197,57.130547177940564,3.79220329725635,4.375614477202801,186.07999999999998,2.1536651745863082,190.3873303491726,181.77266965082737,0.7198181818181808
2022-09-09,PHARMAB,Healthcare,190.73,192.68,189.39,191.34,191.34,7937491,186.51000000000002,175.99500000000003,,185.7062337069059,0.011417697431018059,0.16527402174459435,64.59991621281945,3.8548541405739627,4.271462409877034,186.51000000000002,2.3049283582917655,191.11985671658354,181.9001432834165,0.7394545454545445
2022-09-12,PHARMAB,Healthcare,193.33,195.27,191.28,193.22,193.22,8350344,186.94549999999998,176.7886,,186.4218304967244,0.009825441622243192,0.16535685918959211,68.67804684398573,4.009981107383226,4.219166149378273,186.94549999999998,2.696704567862664,192.33890913572532,181.55209086427465,0.7565454545454537
2022-09-13,PHARMAB,Healthcare,193.71,194.85,192.91,194.05,194.05,6213999,187.353,177.5596,,187.1483228303697,0.004295621571265951,0.164410063352691,70.90340242471646,4.152032365055618,4.205739392513742,187.353,3.113906160911571,193.58081232182315,181.12518767817687,0.7640909090909083
2022-09-14,PHARMAB,Healthcare,196.25,200.07,193.59,197.39,197.39,12167468,187.93699999999998,178.40160000000003,,188.1237206560488,0.01721205874774534,0.1722274098664373,70.72018890200705,4.4824482237442,4.261081158759834,187.93699999999998,3.8075591020764548,195.5521182041529,180.32188179584708,0.7944545454545444
2022-09-15,PHARMAB,Healthcare,199.71,201.49,196.21,197.97,197.97,10227080,188.497,179.2318,,189.0614615459489,0.0029383454075688764,0.17195372197696757,81.00436681222708,4.73650682273103,4.356166291554073,188.497,4.403825012061447,197.3046500241229,179.68934997587712,0.799727272727272
2022-09-16,PHARMAB,Healthcare,197.24,199.58,195.84,198.17,198.17,8872622,189.11200000000002,180.0402,,189.92894139871566,0.001010254078900763,0.16968097272536747,81.16067561715028,4.897532712846271,4.464439575812513,189.11200000000002,4.853545204553843,198.8190904091077,179.40490959089234,0.8015454545454537
2022-09-19,PHARMAB,Healthcare,200.23,200.85,199.45,200.06,200.06,8421468,189.8965,180.9064,,190.8938041226475,0.009537265983751375,0.16554336890661117,81.43405889884764,5.1186494904255255,4.595281558735116,189.8965,5.294706666495012,200.48591333299004,179.30708666700997,0.8187272727272719
2022-09-20,PHARMAB,Healthcare,195.63,199.72,192.93,197.0,197.0,7445525,190.556,181.71200000000002,,191.47534658715728,-0.015295411376587076,0.17785610145432643,65.85253456221199,4.98945437895145,4.674116122778383,190.556,5.318091664063789,201.19218332812758,179.91981667187244,0.7909090909090899
2022-09-21,PHARMAB,Healthcare,198.31,201.71,195.24,198.63,198.63,10470365,191.3195,182.51080000000002,,192.15674215028517,0.008274111675126816,0.17714655257012135,72.46244879380978,4.961401748834078,4.731573247989521,191.3195,5.326736410738772,201.97297282147755,180.66602717852246,0.8057272727272715
2022-09-22,PHARMAB,Healthcare,198.3,200.07,196.2,197.97,197.97,9656669,191.875,183.2956,,192.7103857550199,-0.0033227609122489232,0.16964456501786304,79.28286852589642,4.83023342895487,4.751305284182592,191.875,5.415760140068377,202.70652028013674,181.04347971986326,0.7997272727272715
2022-09-23,PHARMAB,Healthcare,194.13,197.0,191.9,194.77,194.77,12584631,192.425,183.99040000000002,,192.90653949263705,-0.01616406526241343,0.16908157802725032,65.7355679702049,4.417150176297895,4.684474262605653,192.425,5.098599911019523,202.62219982203905,182.22780017796097,0.7706363636363625
